student_id,term,campus,modality,discipline,discipline_area,workload_hours,attendance_pct,exam1_grade,exam2_grade,project_grade,participation_grade,final_grade,letter_grade,status,approval,fail_reason,age_range,employment_status
S0931,2024.1,Campus B,Online,Big Data & Spark,Engineering,32,76.6,58.8,91.4,83.1,82.2,79.0,C,Aprovado,1,,45+,Meio período
S0931,2024.1,Campus B,Híbrido,Streaming Systems,Engineering,32,85.9,64.3,65.8,73.9,84.3,70.5,C,Aprovado,1,,45+,Meio período
S0931,2025.1,Campus B,Presencial,MLOps Foundations,ML/AI,48,100.0,82.4,49.8,78.7,95.9,74.1,C,Aprovado,1,,45+,Meio período
S0931,2025.1,Campus B,Presencial,Feature Engineering,ML/AI,32,86.2,72.7,83.5,74.3,85.7,77.3,C,Aprovado,1,,45+,Meio período
S0931,2024.1,Campus B,Presencial,Statistics for Data,Analytics,64,73.0,81.2,54.1,77.0,68.8,71.5,C,Reprovado,0,low_attendance,45+,Meio período
S0932,2025.1,Campus A,Presencial,Data Engineering II,Engineering,48,91.0,83.5,91.6,81.3,89.4,85.2,B,Aprovado,1,,25-29,Tempo integral
S0932,2025.1,Campus A,Presencial,Big Data & Spark,Engineering,64,81.8,75.8,63.9,80.4,82.8,75.4,C,Aprovado,1,,25-29,Tempo integral
S0932,2024.1,Campus A,Online,Streaming Systems,Engineering,64,75.8,67.6,81.8,64.8,79.5,71.2,C,Aprovado,1,,25-29,Tempo integral
S0932,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,94.6,72.8,85.3,72.1,93.0,77.7,C,Aprovado,1,,25-29,Tempo integral
S0932,2024.2,Campus A,Online,Feature Engineering,ML/AI,32,71.0,87.9,83.2,75.2,74.0,80.3,B,Trancado,0,withdraw,25-29,Tempo integral
S0932,2025.1,Campus A,Presencial,Statistics for Data,Analytics,32,81.2,65.5,73.1,69.1,74.8,69.8,D,Reprovado,0,low_grade,25-29,Tempo integral
S0933,2024.2,Campus A,Híbrido,Data Engineering II,Engineering,32,86.0,60.1,97.1,74.3,87.9,77.8,C,Aprovado,1,,20-24,Tempo integral
S0933,2024.1,Campus A,Online,Big Data & Spark,Engineering,48,57.1,85.0,54.9,80.1,54.3,72.4,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0933,2024.1,Campus A,Híbrido,Streaming Systems,Engineering,32,93.2,77.3,79.6,92.2,96.7,85.8,B,Aprovado,1,,20-24,Tempo integral
S0933,2025.1,Campus A,Online,MLOps Foundations,ML/AI,48,72.9,63.6,69.8,91.5,71.4,77.1,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0933,2024.2,Campus A,Híbrido,Feature Engineering,ML/AI,64,69.4,68.1,88.5,74.7,59.3,75.0,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0933,2024.2,Campus A,Híbrido,Statistics for Data,Analytics,48,76.9,65.6,81.8,87.3,80.7,79.8,C,Aprovado,1,,20-24,Tempo integral
S0934,2024.2,Campus C,Híbrido,Data Engineering II,Engineering,48,93.7,66.7,55.4,66.0,94.1,66.3,D,Reprovado,0,low_grade,25-29,Tempo integral
S0934,2024.2,Campus C,Presencial,Big Data & Spark,Engineering,64,93.1,73.9,94.7,83.2,92.5,84.7,B,Aprovado,1,,25-29,Tempo integral
S0934,2024.2,Campus C,Presencial,Streaming Systems,Engineering,32,75.0,66.1,70.9,60.8,62.8,64.9,D,Reprovado,0,low_attendance,25-29,Tempo integral
S0934,2025.1,Campus C,Presencial,MLOps Foundations,ML/AI,32,77.3,70.6,93.3,71.0,74.7,76.8,C,Aprovado,1,,25-29,Tempo integral
S0934,2024.1,Campus C,Híbrido,Feature Engineering,ML/AI,32,87.6,50.0,61.5,87.1,85.0,71.2,C,Aprovado,1,,25-29,Tempo integral
S0934,2024.2,Campus C,Presencial,Statistics for Data,Analytics,32,96.6,74.8,67.8,71.1,96.8,73.7,C,Aprovado,1,,25-29,Tempo integral
S0935,2024.2,Campus A,Presencial,Data Engineering II,Engineering,32,71.1,64.7,61.6,74.7,68.7,68.3,D,Reprovado,0,low_attendance,20-24,Tempo integral
S0935,2025.1,Campus A,Presencial,Big Data & Spark,Engineering,32,88.2,73.9,65.0,73.4,89.8,73.1,C,Aprovado,1,,20-24,Tempo integral
S0935,2024.2,Campus A,Presencial,Streaming Systems,Engineering,64,76.9,70.0,58.3,59.1,83.4,64.1,D,Reprovado,0,low_grade,20-24,Tempo integral
S0935,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,76.5,57.4,64.9,76.5,81.0,69.3,D,Reprovado,0,low_grade,20-24,Tempo integral
S0935,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,48,81.7,98.2,85.9,73.5,70.2,82.5,B,Aprovado,1,,20-24,Tempo integral
S0935,2024.1,Campus A,Presencial,Statistics for Data,Analytics,32,82.4,70.8,62.2,60.2,81.5,65.5,D,Reprovado,0,low_grade,20-24,Tempo integral
S0936,2024.1,Campus A,Online,Data Engineering II,Engineering,32,62.5,72.6,73.1,81.5,60.6,75.1,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0936,2024.2,Campus A,Presencial,Big Data & Spark,Engineering,48,90.9,89.7,64.7,88.5,95.5,83.6,B,Aprovado,1,,20-24,Tempo integral
S0936,2025.1,Campus A,Presencial,Streaming Systems,Engineering,32,88.0,68.8,77.5,82.2,83.4,77.8,C,Aprovado,1,,20-24,Tempo integral
S0936,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,79.6,63.9,57.6,70.9,68.9,65.7,D,Reprovado,0,low_grade,20-24,Tempo integral
S0936,2025.1,Campus A,Online,Feature Engineering,ML/AI,32,76.8,83.8,84.2,75.3,70.1,79.1,C,Aprovado,1,,20-24,Tempo integral
S0936,2024.2,Campus A,Online,Statistics for Data,Analytics,64,67.4,90.7,72.9,74.0,72.2,77.7,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0937,2024.2,Campus B,Presencial,Data Engineering II,Engineering,32,77.0,63.0,79.9,89.3,76.0,79.1,C,Aprovado,1,,35-39,Tempo integral
S0937,2024.1,Campus B,Presencial,Big Data & Spark,Engineering,32,79.6,82.9,72.0,75.0,84.1,77.1,C,Aprovado,1,,35-39,Tempo integral
S0937,2024.2,Campus B,Presencial,Streaming Systems,Engineering,32,91.8,57.9,67.5,71.1,99.6,69.8,D,Reprovado,0,low_grade,35-39,Tempo integral
S0937,2025.1,Campus B,Online,MLOps Foundations,ML/AI,32,86.9,59.4,76.9,68.7,85.0,70.0,C,Aprovado,1,,35-39,Tempo integral
S0937,2024.2,Campus B,Híbrido,Feature Engineering,ML/AI,48,80.6,75.7,61.1,61.8,78.4,66.8,D,Reprovado,0,low_grade,35-39,Tempo integral
S0937,2024.1,Campus B,Híbrido,Statistics for Data,Analytics,32,87.2,71.5,71.1,78.4,87.7,75.8,C,Aprovado,1,,35-39,Tempo integral
S0938,2024.2,Campus B,Online,Data Engineering II,Engineering,32,64.7,86.5,80.7,100.0,66.2,88.4,B,Reprovado,0,low_attendance,35-39,Meio período
S0938,2024.1,Campus B,Híbrido,Big Data & Spark,Engineering,32,88.9,75.4,81.8,65.5,86.4,74.1,C,Aprovado,1,,35-39,Meio período
S0938,2025.1,Campus B,Online,Streaming Systems,Engineering,64,70.0,68.1,63.0,100.0,71.7,80.0,C,Reprovado,0,low_attendance,35-39,Meio período
S0938,2024.1,Campus B,Presencial,MLOps Foundations,ML/AI,32,100.0,68.6,79.8,79.0,94.3,78.1,C,Aprovado,1,,35-39,Meio período
S0938,2025.1,Campus B,Híbrido,Feature Engineering,ML/AI,32,84.9,86.8,85.4,92.3,86.6,88.6,B,Aprovado,1,,35-39,Meio período
S0938,2024.1,Campus B,Híbrido,Statistics for Data,Analytics,64,91.1,77.0,65.1,73.6,84.7,73.4,C,Aprovado,1,,35-39,Meio período
S0939,2025.1,Campus A,Presencial,Data Engineering II,Engineering,48,92.6,94.9,49.9,59.6,100.0,70.1,C,Aprovado,1,,30-34,Meio período
S0939,2024.2,Campus A,Online,Big Data & Spark,Engineering,48,68.5,67.3,80.4,75.6,76.0,74.8,C,Reprovado,0,low_attendance,30-34,Meio período
S0939,2024.2,Campus A,Presencial,Streaming Systems,Engineering,48,82.3,65.9,64.2,67.1,87.9,68.2,D,Reprovado,0,low_grade,30-34,Meio período
S0939,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,32,100.0,78.6,66.8,91.7,93.1,82.3,B,Aprovado,1,,30-34,Meio período
S0939,2024.1,Campus A,Online,Feature Engineering,ML/AI,48,61.3,69.4,56.9,83.9,58.1,70.9,C,Reprovado,0,low_attendance,30-34,Meio período
S0939,2024.1,Campus A,Híbrido,Statistics for Data,Analytics,64,81.0,68.1,59.3,73.8,77.0,69.1,D,Reprovado,0,low_grade,30-34,Meio período
S0940,2024.2,Campus A,Presencial,Data Engineering II,Engineering,48,95.6,75.8,90.8,70.4,100.0,79.8,C,Aprovado,1,,40-44,Desempregado
S0940,2024.1,Campus A,Presencial,Big Data & Spark,Engineering,64,100.0,84.2,89.1,70.3,96.8,81.2,B,Aprovado,1,,40-44,Desempregado
S0940,2024.2,Campus A,Presencial,Streaming Systems,Engineering,64,84.2,65.7,77.3,67.4,88.6,71.5,C,Aprovado,1,,40-44,Desempregado
S0940,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,32,83.2,85.2,75.6,78.1,81.0,79.5,C,Aprovado,1,,40-44,Desempregado
S0940,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,48,92.3,69.0,71.7,65.9,94.9,71.0,C,Aprovado,1,,40-44,Desempregado
S0940,2024.1,Campus A,Online,Statistics for Data,Analytics,48,69.6,43.2,62.7,87.4,75.8,69.0,D,Reprovado,0,low_attendance,40-44,Desempregado
S0941,2024.2,Campus A,Presencial,Data Engineering II,Engineering,64,91.3,80.5,100.0,90.0,94.1,90.5,A,Aprovado,1,,25-29,Desempregado
S0941,2024.2,Campus A,Online,Big Data & Spark,Engineering,32,53.6,78.5,76.5,65.1,61.1,70.9,C,Reprovado,0,low_attendance,25-29,Desempregado
S0941,2024.1,Campus A,Presencial,Streaming Systems,Engineering,32,92.9,71.1,80.9,80.5,91.0,79.3,C,Aprovado,1,,25-29,Desempregado
S0941,2025.1,Campus A,Online,MLOps Foundations,ML/AI,32,67.2,53.4,72.9,63.9,68.0,63.9,D,Trancado,0,withdraw,25-29,Desempregado
S0941,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,48,68.5,70.3,65.1,77.2,64.0,71.1,C,Reprovado,0,low_attendance,25-29,Desempregado
S0941,2024.1,Campus A,Presencial,Statistics for Data,Analytics,64,91.2,55.8,59.6,69.3,85.5,65.1,D,Reprovado,0,low_grade,25-29,Desempregado
S0942,2025.1,Campus A,Presencial,Data Engineering II,Engineering,32,93.5,86.5,68.9,75.7,88.0,77.9,C,Aprovado,1,,20-24,Desempregado
S0942,2024.2,Campus A,Híbrido,Big Data & Spark,Engineering,32,77.2,55.9,75.9,66.3,85.0,68.0,D,Reprovado,0,low_grade,20-24,Desempregado
S0942,2024.2,Campus A,Online,Streaming Systems,Engineering,32,50.1,83.8,71.6,55.8,53.1,66.5,D,Reprovado,0,low_attendance,20-24,Desempregado
S0942,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,64,83.5,46.4,78.2,66.6,85.9,66.4,D,Reprovado,0,low_grade,20-24,Desempregado
S0942,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,48,85.5,50.7,92.6,78.5,86.4,75.9,C,Aprovado,1,,20-24,Desempregado
S0942,2024.1,Campus A,Presencial,Statistics for Data,Analytics,32,89.3,61.7,55.2,66.7,87.8,64.7,D,Reprovado,0,low_grade,20-24,Desempregado
S0943,2024.2,Campus A,Presencial,Data Engineering II,Engineering,32,70.9,49.6,57.4,87.9,69.6,68.9,D,Reprovado,0,low_attendance,25-29,Tempo integral
S0943,2024.2,Campus A,Online,Big Data & Spark,Engineering,48,65.5,69.0,69.8,57.3,61.6,63.8,D,Reprovado,0,low_attendance,25-29,Tempo integral
S0943,2025.1,Campus A,Presencial,Streaming Systems,Engineering,48,100.0,85.5,66.6,71.3,100.0,76.5,C,Aprovado,1,,25-29,Tempo integral
S0943,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,64,95.5,61.1,70.2,62.6,99.1,67.8,D,Reprovado,0,low_grade,25-29,Tempo integral
S0943,2024.2,Campus A,Presencial,Feature Engineering,ML/AI,32,74.3,90.1,89.6,60.3,71.7,76.2,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0943,2024.1,Campus A,Híbrido,Statistics for Data,Analytics,32,78.0,52.7,67.9,78.6,75.7,69.2,D,Reprovado,0,low_grade,25-29,Tempo integral
S0944,2024.2,Campus A,Online,Data Engineering II,Engineering,32,87.2,63.8,66.1,84.7,92.0,75.6,C,Aprovado,1,,25-29,Tempo integral
S0944,2024.1,Campus A,Presencial,Big Data & Spark,Engineering,64,83.9,93.6,75.5,63.2,85.9,76.1,C,Aprovado,1,,25-29,Tempo integral
S0944,2024.1,Campus A,Online,Streaming Systems,Engineering,48,45.1,63.7,65.5,73.6,40.5,65.8,D,Reprovado,0,low_attendance,25-29,Tempo integral
S0944,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,32,83.7,71.5,86.2,64.3,84.3,73.6,C,Aprovado,1,,25-29,Tempo integral
S0944,2024.2,Campus A,Presencial,Feature Engineering,ML/AI,32,99.3,68.4,78.3,68.7,100.0,74.2,C,Aprovado,1,,25-29,Tempo integral
S0944,2024.1,Campus A,Presencial,Statistics for Data,Analytics,64,95.6,72.7,79.9,59.2,97.5,71.6,C,Aprovado,1,,25-29,Tempo integral
S0945,2024.1,Campus C,Presencial,Data Engineering II,Engineering,48,100.0,98.5,63.7,80.0,100.0,82.6,B,Aprovado,1,,35-39,Tempo integral
S0945,2024.2,Campus C,Presencial,Big Data & Spark,Engineering,64,68.2,67.5,54.2,69.0,70.8,65.1,D,Reprovado,0,low_attendance,35-39,Tempo integral
S0945,2024.2,Campus C,Híbrido,Streaming Systems,Engineering,32,93.3,84.0,65.5,76.9,88.5,77.0,C,Aprovado,1,,35-39,Tempo integral
S0945,2024.2,Campus C,Presencial,MLOps Foundations,ML/AI,48,74.4,58.5,76.3,74.3,73.5,70.7,C,Reprovado,0,low_attendance,35-39,Tempo integral
S0945,2024.2,Campus C,Presencial,Feature Engineering,ML/AI,64,97.1,63.6,71.3,77.1,89.9,73.6,C,Aprovado,1,,35-39,Tempo integral
S0945,2024.2,Campus C,Online,Statistics for Data,Analytics,32,56.9,65.8,68.4,84.5,56.2,73.0,C,Reprovado,0,low_attendance,35-39,Tempo integral
S0946,2025.1,Campus A,Presencial,Data Engineering II,Engineering,64,67.3,58.7,75.0,61.3,80.8,66.0,D,Reprovado,0,low_attendance,30-34,Tempo integral
S0946,2025.1,Campus A,Online,Big Data & Spark,Engineering,32,88.0,80.0,68.6,84.8,77.5,78.9,C,Aprovado,1,,30-34,Tempo integral
S0946,2024.1,Campus A,Presencial,Streaming Systems,Engineering,48,93.9,62.8,84.8,69.7,87.8,73.5,C,Aprovado,1,,30-34,Tempo integral
S0946,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,32,86.7,66.3,63.2,68.0,84.4,68.0,D,Reprovado,0,low_grade,30-34,Tempo integral
S0946,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,32,91.4,71.7,65.5,82.3,95.5,76.8,C,Aprovado,1,,30-34,Tempo integral
S0946,2025.1,Campus A,Presencial,Statistics for Data,Analytics,32,94.7,67.3,62.5,46.7,93.5,60.5,D,Reprovado,0,low_grade,30-34,Tempo integral
S0947,2025.1,Campus C,Presencial,Data Engineering II,Engineering,64,87.9,81.9,66.5,68.6,95.6,74.1,C,Aprovado,1,,25-29,Desempregado
S0947,2025.1,Campus C,Híbrido,Big Data & Spark,Engineering,32,63.9,78.0,77.1,63.8,60.6,70.3,C,Reprovado,0,low_attendance,25-29,Desempregado
S0947,2024.1,Campus C,Híbrido,Streaming Systems,Engineering,32,85.5,70.6,74.3,80.6,88.6,77.3,C,Aprovado,1,,25-29,Desempregado
S0947,2025.1,Campus C,Online,MLOps Foundations,ML/AI,64,90.3,76.0,64.6,78.6,80.0,74.6,C,Aprovado,1,,25-29,Desempregado
S0947,2025.1,Campus C,Presencial,Feature Engineering,ML/AI,32,85.4,68.0,81.9,94.4,87.3,83.9,B,Aprovado,1,,25-29,Desempregado
S0947,2025.1,Campus C,Online,Statistics for Data,Analytics,64,94.0,60.3,66.1,68.7,94.5,68.6,D,Reprovado,0,low_grade,25-29,Desempregado
S0948,2024.1,Campus B,Online,Data Engineering II,Engineering,32,84.1,79.1,66.9,64.5,84.1,70.7,C,Aprovado,1,,25-29,Meio período
S0948,2024.1,Campus B,Presencial,Big Data & Spark,Engineering,48,88.5,61.7,63.5,62.8,90.4,65.5,D,Reprovado,0,low_grade,25-29,Meio período
S0948,2025.1,Campus B,Presencial,Streaming Systems,Engineering,48,92.1,68.8,72.0,68.0,84.2,70.8,C,Aprovado,1,,25-29,Meio período
S0948,2025.1,Campus B,Presencial,MLOps Foundations,ML/AI,48,96.2,81.7,99.6,81.2,90.4,86.8,B,Aprovado,1,,25-29,Meio período
S0948,2025.1,Campus B,Presencial,Feature Engineering,ML/AI,32,100.0,68.1,63.0,88.5,92.1,77.4,C,Aprovado,1,,25-29,Meio período
S0948,2024.1,Campus B,Online,Statistics for Data,Analytics,64,75.6,64.9,54.1,74.4,73.3,66.9,D,Reprovado,0,low_grade,25-29,Meio período
S0949,2024.2,Campus B,Online,Data Engineering II,Engineering,64,66.9,73.4,82.1,70.2,72.3,74.2,C,Reprovado,0,low_attendance,40-44,Tempo integral
S0949,2024.2,Campus B,Online,Big Data & Spark,Engineering,48,68.4,100.0,78.0,76.1,70.1,81.9,B,Reprovado,0,low_attendance,40-44,Tempo integral
S0949,2024.2,Campus B,Presencial,Streaming Systems,Engineering,32,98.6,54.6,75.1,77.0,98.1,73.1,C,Aprovado,1,,40-44,Tempo integral
S0949,2024.1,Campus B,Presencial,MLOps Foundations,ML/AI,48,86.5,73.0,71.2,57.1,95.0,68.4,D,Reprovado,0,low_grade,40-44,Tempo integral
S0949,2024.1,Campus B,Presencial,Feature Engineering,ML/AI,32,84.6,68.7,71.8,68.1,79.6,70.3,C,Trancado,0,withdraw,40-44,Tempo integral
S0949,2024.2,Campus B,Online,Statistics for Data,Analytics,32,85.0,69.0,48.3,75.8,81.2,67.7,D,Reprovado,0,low_grade,40-44,Tempo integral
S0950,2025.1,Campus C,Presencial,Data Engineering II,Engineering,32,97.5,87.3,85.8,78.2,97.1,84.3,B,Trancado,0,withdraw,30-34,Tempo integral
S0950,2024.1,Campus C,Presencial,Big Data & Spark,Engineering,32,75.3,69.9,100.0,78.2,69.7,80.7,B,Aprovado,1,,30-34,Tempo integral
S0950,2024.2,Campus C,Presencial,Streaming Systems,Engineering,64,100.0,65.3,70.7,61.4,100.0,68.5,D,Reprovado,0,low_grade,30-34,Tempo integral
S0950,2024.2,Campus C,Presencial,MLOps Foundations,ML/AI,64,88.2,65.9,70.3,66.5,82.2,68.9,D,Reprovado,0,low_grade,30-34,Tempo integral
S0950,2025.1,Campus C,Online,Feature Engineering,ML/AI,32,80.0,94.5,69.5,76.4,81.1,79.7,C,Aprovado,1,,30-34,Tempo integral
S0950,2025.1,Campus C,Presencial,Statistics for Data,Analytics,32,88.4,76.9,67.0,97.9,86.0,83.7,B,Aprovado,1,,30-34,Tempo integral
S0951,2024.1,Campus C,Presencial,Data Engineering II,Engineering,32,89.9,62.5,81.7,82.6,82.5,77.3,C,Aprovado,1,,20-24,Tempo integral
S0951,2025.1,Campus C,Híbrido,Big Data & Spark,Engineering,48,78.8,71.7,81.3,84.4,85.1,80.5,B,Aprovado,1,,20-24,Tempo integral
S0951,2024.1,Campus C,Presencial,Streaming Systems,Engineering,64,79.8,72.7,64.7,67.0,80.9,69.2,D,Reprovado,0,low_grade,20-24,Tempo integral
S0951,2024.1,Campus C,Presencial,MLOps Foundations,ML/AI,48,85.1,71.9,47.9,66.5,84.7,65.0,D,Reprovado,0,low_grade,20-24,Tempo integral
S0951,2025.1,Campus C,Presencial,Feature Engineering,ML/AI,48,84.5,88.7,60.7,68.7,89.8,73.8,C,Aprovado,1,,20-24,Tempo integral
S0951,2025.1,Campus C,Presencial,Statistics for Data,Analytics,48,83.6,83.9,51.5,83.6,79.3,75.2,C,Aprovado,1,,20-24,Tempo integral
S0952,2024.2,Campus B,Presencial,Data Engineering II,Engineering,32,80.8,48.2,53.3,75.9,81.6,63.9,D,Reprovado,0,low_grade,35-39,Tempo integral
S0952,2024.2,Campus B,Presencial,Big Data & Spark,Engineering,64,79.8,61.8,83.0,88.8,76.8,79.4,C,Trancado,0,withdraw,35-39,Tempo integral
S0952,2024.1,Campus B,Híbrido,Streaming Systems,Engineering,32,70.3,84.9,75.9,77.0,78.9,78.9,C,Reprovado,0,low_attendance,35-39,Tempo integral
S0952,2024.1,Campus B,Presencial,MLOps Foundations,ML/AI,32,69.1,98.2,74.4,72.2,70.1,79.0,C,Reprovado,0,low_attendance,35-39,Tempo integral
S0952,2024.2,Campus B,Presencial,Feature Engineering,ML/AI,48,79.3,83.4,77.1,80.4,76.2,79.9,C,Aprovado,1,,35-39,Tempo integral
S0952,2024.1,Campus B,Online,Statistics for Data,Analytics,64,77.4,73.3,69.0,88.9,83.0,79.4,C,Aprovado,1,,35-39,Tempo integral
S0953,2024.2,Campus B,Presencial,Data Engineering II,Engineering,32,82.2,52.9,73.8,82.6,80.0,72.7,C,Aprovado,1,,30-34,Tempo integral
S0953,2024.1,Campus B,Presencial,Big Data & Spark,Engineering,32,100.0,69.0,100.0,65.9,100.0,78.6,C,Aprovado,1,,30-34,Tempo integral
S0953,2024.1,Campus B,Online,Streaming Systems,Engineering,32,84.1,74.3,55.3,73.5,82.6,70.0,C,Aprovado,1,,30-34,Tempo integral
S0953,2024.1,Campus B,Presencial,MLOps Foundations,ML/AI,48,95.3,71.4,74.4,87.1,91.9,80.4,B,Aprovado,1,,30-34,Tempo integral
S0953,2024.2,Campus B,Presencial,Feature Engineering,ML/AI,48,82.1,83.9,83.4,53.5,83.1,71.5,C,Aprovado,1,,30-34,Tempo integral
S0953,2024.1,Campus B,Presencial,Statistics for Data,Analytics,64,96.5,76.5,78.8,93.6,96.2,85.9,B,Aprovado,1,,30-34,Tempo integral
S0954,2024.1,Campus A,Presencial,Data Engineering II,Engineering,32,80.0,88.6,88.6,85.3,81.1,86.5,B,Aprovado,1,,30-34,Meio período
S0954,2024.1,Campus A,Presencial,Big Data & Spark,Engineering,48,88.9,84.6,71.1,82.5,91.1,81.0,B,Aprovado,1,,30-34,Meio período
S0954,2024.1,Campus A,Online,Streaming Systems,Engineering,32,68.3,51.0,80.9,76.0,68.9,70.3,C,Reprovado,0,low_attendance,30-34,Meio período
S0954,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,32,94.6,78.0,99.5,74.6,95.4,83.7,B,Aprovado,1,,30-34,Meio período
S0954,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,32,68.1,66.8,72.3,93.7,69.2,79.2,C,Reprovado,0,low_attendance,30-34,Meio período
S0954,2024.1,Campus A,Presencial,Statistics for Data,Analytics,32,73.0,60.2,61.6,63.7,68.5,62.8,D,Reprovado,0,low_attendance,30-34,Meio período
S0955,2025.1,Campus A,Presencial,Data Engineering II,Engineering,48,78.4,89.5,62.2,76.6,77.2,76.3,C,Aprovado,1,,25-29,Tempo integral
S0955,2024.1,Campus A,Presencial,Big Data & Spark,Engineering,32,88.8,88.0,85.3,68.0,81.2,78.7,C,Aprovado,1,,25-29,Tempo integral
S0955,2024.2,Campus A,Online,Streaming Systems,Engineering,32,77.8,75.6,92.3,75.5,78.9,80.1,B,Aprovado,1,,25-29,Tempo integral
S0955,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,73.0,64.2,77.5,97.0,83.7,82.6,B,Reprovado,0,low_attendance,25-29,Tempo integral
S0955,2024.1,Campus A,Híbrido,Feature Engineering,ML/AI,48,84.8,80.4,89.9,58.5,86.6,74.6,C,Aprovado,1,,25-29,Tempo integral
S0955,2024.1,Campus A,Presencial,Statistics for Data,Analytics,32,75.3,53.2,63.9,78.1,79.6,68.5,D,Reprovado,0,low_grade,25-29,Tempo integral
S0956,2025.1,Campus A,Online,Data Engineering II,Engineering,48,71.2,72.6,74.3,75.0,71.9,73.9,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0956,2024.2,Campus A,Online,Big Data & Spark,Engineering,48,75.2,83.6,80.2,48.4,79.7,68.3,D,Reprovado,0,low_grade,25-29,Tempo integral
S0956,2025.1,Campus A,Presencial,Streaming Systems,Engineering,48,97.1,50.6,88.1,80.8,90.4,76.0,C,Aprovado,1,,25-29,Tempo integral
S0956,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,90.2,76.2,67.8,84.1,86.4,78.3,C,Aprovado,1,,25-29,Tempo integral
S0956,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,64,88.2,86.3,69.9,66.5,93.7,75.0,C,Aprovado,1,,25-29,Tempo integral
S0956,2024.2,Campus A,Online,Statistics for Data,Analytics,64,76.1,76.7,78.3,79.8,70.5,77.7,C,Aprovado,1,,25-29,Tempo integral
S0957,2025.1,Campus A,Presencial,Data Engineering II,Engineering,32,100.0,79.0,85.0,78.8,96.5,82.2,B,Aprovado,1,,30-34,Meio período
S0957,2024.1,Campus A,Online,Big Data & Spark,Engineering,32,78.5,32.8,68.2,74.9,73.8,62.6,D,Reprovado,0,low_grade,30-34,Meio período
S0957,2025.1,Campus A,Híbrido,Streaming Systems,Engineering,48,81.9,64.4,83.7,79.5,83.4,77.1,C,Aprovado,1,,30-34,Meio período
S0957,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,32,87.6,84.9,94.6,68.5,86.2,80.9,B,Aprovado,1,,30-34,Meio período
S0957,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,32,98.9,50.1,95.1,92.2,83.6,81.5,B,Aprovado,1,,30-34,Meio período
S0957,2024.2,Campus A,Presencial,Statistics for Data,Analytics,64,65.3,76.9,61.3,85.8,64.7,75.3,C,Reprovado,0,low_attendance,30-34,Meio período
S0958,2025.1,Campus C,Presencial,Data Engineering II,Engineering,48,77.7,100.0,80.2,89.1,82.6,88.9,B,Aprovado,1,,25-29,Tempo integral
S0958,2025.1,Campus C,Presencial,Big Data & Spark,Engineering,64,82.3,72.6,63.8,82.7,81.5,75.3,C,Aprovado,1,,25-29,Tempo integral
S0958,2024.2,Campus C,Online,Streaming Systems,Engineering,32,80.0,100.0,63.2,75.6,78.3,78.9,C,Aprovado,1,,25-29,Tempo integral
S0958,2024.2,Campus C,Online,MLOps Foundations,ML/AI,32,84.0,71.8,67.4,81.1,85.1,75.8,C,Trancado,0,withdraw,25-29,Tempo integral
S0958,2025.1,Campus C,Presencial,Feature Engineering,ML/AI,32,78.0,90.1,92.0,62.9,76.0,78.3,C,Aprovado,1,,25-29,Tempo integral
S0958,2024.1,Campus C,Presencial,Statistics for Data,Analytics,64,91.5,72.6,81.0,96.2,83.2,85.2,B,Aprovado,1,,25-29,Tempo integral
S0959,2024.2,Campus C,Online,Data Engineering II,Engineering,32,75.7,72.2,77.5,68.5,72.4,72.1,C,Trancado,0,withdraw,35-39,Meio período
